DATE,BUNDESLAND,BENZIN INSGESAMT,DARUNTER EURO 6,DIESEL INSGESAMT,DARUNTER EURO 61,FLUSSIGGAS (LPG) (EINSCHL. BIVALENT),ERDGAS (CNG) (EINSCHL. BIVALENT),ELEKTRO (BEV),HYBRID,DARUNTER PLUG-IN,SONSTIGE
202403,NORDRHEIN-WESTFALEN,19563.0,19423.0,9362.0,9234.0,348.0,5.0,6478.0,18450.0,3451.0,7.0
202403,RHEINLAND-PFALZ,3724.0,3700.0,1751.0,1733.0,55.0,,1267.0,3123.0,544.0,1.0
202403,SAARLAND,920.0,909.0,387.0,385.0,23.0,,261.0,798.0,135.0,
202403,SACHSEN,3193.0,3146.0,1691.0,1673.0,81.0,7.0,575.0,2698.0,319.0,
202403,SACHSEN-ANHALT,2009.0,1985.0,815.0,813.0,35.0,,309.0,1521.0,157.0,
202403,SCHLESWIG-HOLSTEIN,2258.0,2245.0,1555.0,1525.0,31.0,3.0,950.0,1848.0,368.0,1.0
202403,THÜRINGEN,1883.0,1861.0,885.0,883.0,26.0,,330.0,1341.0,173.0,2.0
202403,SONSTIGE,16.0,15.0,19.0,19.0,,,18.0,44.0,35.0,
202403,DEUTSCHLAND,99753.0,98870.0,48365.0,47791.0,1230.0,29.0,31384.0,83049.0,16016.0,34.0
202404,BADEN-WÜRTTEMBERG,10651.0,10547.0,6884.0,6843.0,144.0,8.0,5552.0,12562.0,3148.0,2.0
202404,BAYERN,22105.0,21838.0,8729.0,8604.0,149.0,4.0,6467.0,17107.0,3357.0,2.0
202404,BERLIN,1602.0,1585.0,881.0,871.0,14.0,,777.0,2148.0,388.0,
202404,BRANDENBURG,1376.0,1357.0,776.0,773.0,26.0,,477.0,1341.0,198.0,1.0
202404,BREMEN,589.0,585.0,337.0,336.0,8.0,,208.0,661.0,168.0,
202404,HAMBURG,2309.0,2308.0,1497.0,1485.0,13.0,,641.0,2236.0,359.0,
202404,HESSEN,10434.0,10403.0,5935.0,5904.0,104.0,6.0,3096.0,8735.0,1959.0,1.0
202404,MECKLENBURG-VORPOMMERN,784.0,781.0,552.0,551.0,9.0,3.0,255.0,689.0,73.0,
202404,NIEDERSACHSEN,10059.0,9945.0,5141.0,5100.0,103.0,1.0,2738.0,4598.0,898.0,9.0
202404,NORDRHEIN-WESTFALEN,17650.0,17533.0,8879.0,8825.0,352.0,1.0,5975.0,15965.0,3129.0,3.0
202404,RHEINLAND-PFALZ,3464.0,3429.0,1549.0,1541.0,64.0,1.0,1212.0,2708.0,460.0,
202404,SAARLAND,1031.0,1020.0,416.0,409.0,22.0,,211.0,699.0,121.0,
202404,SACHSEN,3234.0,3212.0,1618.0,1594.0,74.0,1.0,593.0,2129.0,297.0,1.0
202404,SACHSEN-ANHALT,1740.0,1719.0,846.0,841.0,24.0,1.0,273.0,1013.0,151.0,
202404,SCHLESWIG-HOLSTEIN,1992.0,1983.0,1413.0,1376.0,32.0,,868.0,1492.0,284.0,1.0
202404,THÜRINGEN,1694.0,1673.0,840.0,835.0,22.0,,307.0,1073.0,133.0,
202404,SONSTIGE,15.0,15.0,24.0,24.0,,,18.0,26.0,12.0,
202404,DEUTSCHLAND,90729.0,89933.0,46317.0,45912.0,1160.0,26.0,29668.0,75182.0,15135.0,20.0
202405,BADEN-WÜRTTEMBERG,9634.0,9473.0,5907.0,5859.0,86.0,1.0,4955.0,11281.0,2815.0,1.0
202405,BAYERN,20155.0,19942.0,9576.0,9515.0,117.0,3.0,6234.0,15940.0,2811.0,2.0
202405,BERLIN,1451.0,1441.0,687.0,682.0,18.0,,839.0,2104.0,327.0,2.0
202405,BRANDENBURG,1507.0,1492.0,788.0,785.0,17.0,,430.0,1301.0,190.0,1.0
202405,BREMEN,592.0,590.0,324.0,324.0,6.0,,174.0,489.0,91.0,
202405,HAMBURG,3472.0,3467.0,1541.0,1536.0,9.0,,1147.0,2436.0,397.0,
202405,HESSEN,13436.0,13413.0,5733.0,5718.0,76.0,14.0,2484.0,9478.0,2602.0,2.0
202405,MECKLENBURG-VORPOMMERN,880.0,876.0,599.0,595.0,19.0,2.0,371.0,629.0,87.0,1.0
202405,NIEDERSACHSEN,9433.0,9310.0,4757.0,4652.0,78.0,1.0,2892.0,5108.0,792.0,7.0
202405,NORDRHEIN-WESTFALEN,16146.0,16051.0,8390.0,8327.0,219.0,3.0,6734.0,13421.0,2590.0,4.0
202405,RHEINLAND-PFALZ,3383.0,3348.0,1604.0,1594.0,49.0,,1129.0,2723.0,437.0,
202405,SAARLAND,847.0,829.0,365.0,364.0,11.0,,239.0,729.0,114.0,
202405,SACHSEN,3065.0,3050.0,1601.0,1591.0,44.0,8.0,582.0,2189.0,247.0,2.0
202405,SACHSEN-ANHALT,1509.0,1494.0,768.0,762.0,22.0,,291.0,1049.0,113.0,
202405,SCHLESWIG-HOLSTEIN,2116.0,2110.0,1336.0,1329.0,30.0,,873.0,1503.0,276.0,
202405,THÜRINGEN,1843.0,1821.0,884.0,880.0,18.0,,293.0,1046.0,138.0,
202405,SONSTIGE,29.0,29.0,33.0,33.0,2.0,,41.0,25.0,11.0,
202405,DEUTSCHLAND,89498.0,88736.0,44893.0,44546.0,821.0,32.0,29708.0,71451.0,14038.0,22.0
202406,BADEN-WÜRTTEMBERG,12607.0,12441.0,7316.0,7281.0,152.0,1.0,6930.0,14061.0,3322.0,1.0
202406,BAYERN,22634.0,22399.0,9767.0,9704.0,206.0,,10780.0,18133.0,2955.0,6.0
202406,BERLIN,1943.0,1926.0,1082.0,1071.0,117.0,,829.0,2020.0,306.0,
202406,BRANDENBURG,1993.0,1975.0,821.0,814.0,36.0,1.0,655.0,1584.0,189.0,
202406,BREMEN,745.0,742.0,407.0,404.0,5.0,,229.0,493.0,106.0,
202406,HAMBURG,4235.0,4231.0,1864.0,1850.0,6.0,,772.0,3242.0,416.0,
202406,HESSEN,15420.0,15386.0,7028.0,7007.0,97.0,4.0,3508.0,10319.0,2107.0,2.0
202406,MECKLENBURG-VORPOMMERN,1393.0,1388.0,718.0,712.0,18.0,,279.0,811.0,99.0,
202406,NIEDERSACHSEN,12734.0,12631.0,5644.0,5616.0,108.0,1.0,5081.0,6382.0,962.0,7.0
202406,NORDRHEIN-WESTFALEN,21577.0,21435.0,9814.0,9782.0,446.0,,8967.0,18353.0,3295.0,5.0
202406,RHEINLAND-PFALZ,4445.0,4412.0,1976.0,1970.0,68.0,,1888.0,3203.0,544.0,
202406,SAARLAND,1203.0,1197.0,512.0,512.0,25.0,,304.0,1052.0,153.0,
202406,SACHSEN,3920.0,3883.0,2118.0,2111.0,78.0,1.0,818.0,3366.0,294.0,2.0
202406,SACHSEN-ANHALT,1824.0,1794.0,879.0,872.0,27.0,,448.0,1546.0,144.0,
202406,SCHLESWIG-HOLSTEIN,2791.0,2777.0,1662.0,1639.0,44.0,,1396.0,1938.0,314.0,1.0
202406,THÜRINGEN,2250.0,2226.0,1026.0,1019.0,24.0,,487.0,1421.0,160.0,1.0
202406,SONSTIGE,54.0,54.0,54.0,54.0,1.0,,41.0,46.0,25.0,
202406,DEUTSCHLAND,111768.0,110897.0,52688.0,52418.0,1458.0,8.0,43412.0,87970.0,15391.0,25.0
202407,BADEN-WÜRTTEMBERG,9911.0,9725.0,6584.0,6519.0,121.0,1.0,5190.0,13534.0,3300.0,16.0
202407,BAYERN,17859.0,17558.0,8066.0,8008.0,168.0,,7192.0,16605.0,2576.0,3.0
202407,BERLIN,1568.0,1552.0,779.0,770.0,10.0,,947.0,2194.0,420.0,1.0
202407,BRANDENBURG,1384.0,1365.0,726.0,722.0,15.0,,434.0,1453.0,246.0,
202407,BREMEN,620.0,618.0,418.0,417.0,6.0,,194.0,695.0,104.0,
202407,HAMBURG,2712.0,2705.0,1921.0,1916.0,10.0,,807.0,2710.0,499.0,
202407,HESSEN,10370.0,10330.0,4619.0,4599.0,105.0,,2654.0,8715.0,1603.0,
202407,MECKLENBURG-VORPOMMERN,878.0,874.0,536.0,532.0,18.0,,174.0,748.0,97.0,
202407,NIEDERSACHSEN,10056.0,9935.0,4765.0,4745.0,103.0,,2617.0,5805.0,1030.0,8.0
202407,NORDRHEIN-WESTFALEN,15994.0,15854.0,8707.0,8682.0,330.0,,6791.0,17372.0,3426.0,10.0
202407,RHEINLAND-PFALZ,3373.0,3333.0,1565.0,1558.0,60.0,,1329.0,3022.0,520.0,
202407,SAARLAND,1141.0,1125.0,410.0,409.0,20.0,,242.0,789.0,127.0,
202407,SACHSEN,2584.0,2554.0,1317.0,1314.0,38.0,2.0,647.0,2257.0,292.0,
202407,SACHSEN-ANHALT,1230.0,1220.0,633.0,629.0,24.0,,330.0,1078.0,126.0,
202407,SCHLESWIG-HOLSTEIN,1894.0,1875.0,1324.0,1314.0,27.0,,870.0,1663.0,277.0,
202407,THÜRINGEN,1738.0,1713.0,694.0,692.0,22.0,,330.0,1163.0,135.0,
202407,SONSTIGE,93.0,93.0,43.0,43.0,1.0,,14.0,67.0,33.0,
202407,DEUTSCHLAND,83405.0,82429.0,43107.0,42869.0,1078.0,3.0,30762.0,79870.0,14811.0,38.0
202408,BADEN-WÜRTTEMBERG,7942.0,7840.0,4223.0,4200.0,94.0,,4443.0,11018.0,2980.0,2.0
202408,BAYERN,12852.0,12716.0,5124.0,5101.0,121.0,,5060.0,12589.0,1860.0,4.0
202408,BERLIN,1078.0,1061.0,394.0,388.0,7.0,,612.0,1601.0,310.0,2.0
202408,BRANDENBURG,1130.0,1109.0,483.0,481.0,15.0,,378.0,1344.0,206.0,
202408,BREMEN,435.0,433.0,218.0,217.0,6.0,,207.0,808.0,130.0,
202408,HAMBURG,1516.0,1514.0,1067.0,1061.0,15.0,,862.0,1953.0,393.0,1.0
202408,HESSEN,9761.0,9735.0,3540.0,3518.0,66.0,,3095.0,8698.0,1662.0,1.0
202408,MECKLENBURG-VORPOMMERN,652.0,647.0,358.0,355.0,18.0,,148.0,633.0,105.0,
202408,NIEDERSACHSEN,8932.0,8828.0,4001.0,3976.0,112.0,,2712.0,6101.0,1404.0,2.0
202408,NORDRHEIN-WESTFALEN,14623.0,14511.0,5777.0,5764.0,314.0,,6103.0,14308.0,2962.0,5.0
202408,RHEINLAND-PFALZ,2921.0,2896.0,1198.0,1195.0,50.0,,1146.0,2650.0,495.0,
202408,SAARLAND,857.0,851.0,262.0,261.0,16.0,,225.0,694.0,94.0,
202408,SACHSEN,2779.0,2760.0,1131.0,1130.0,57.0,3.0,624.0,3076.0,333.0,
202408,SACHSEN-ANHALT,1309.0,1295.0,571.0,567.0,12.0,,454.0,1183.0,156.0,
202408,SCHLESWIG-HOLSTEIN,1538.0,1524.0,973.0,968.0,30.0,,649.0,1485.0,282.0,
202408,THÜRINGEN,1671.0,1636.0,615.0,612.0,20.0,,290.0,1167.0,172.0,
202408,SONSTIGE,11.0,11.0,39.0,39.0,,,16.0,36.0,21.0,
202408,DEUTSCHLAND,70007.0,69367.0,29974.0,29833.0,953.0,3.0,27024.0,69344.0,13565.0,17.0
202409,BADEN-WÜRTTEMBERG,7604.0,7531.0,4231.0,4211.0,61.0,,5786.0,12378.0,3172.0,
202409,BAYERN,13644.0,13454.0,6251.0,6193.0,98.0,,7245.0,16268.0,2745.0,2.0
202409,BERLIN,1109.0,1097.0,432.0,430.0,17.0,,862.0,1689.0,373.0,29.0
202409,BRANDENBURG,1218.0,1203.0,506.0,503.0,16.0,,565.0,1428.0,234.0,
202409,BREMEN,325.0,323.0,190.0,190.0,5.0,,169.0,538.0,122.0,
202409,HAMBURG,1932.0,1924.0,1212.0,1212.0,8.0,1.0,983.0,2547.0,397.0,
202409,HESSEN,9072.0,9049.0,3606.0,3601.0,54.0,,2898.0,8493.0,1551.0,
202409,MECKLENBURG-VORPOMMERN,889.0,884.0,474.0,474.0,10.0,,260.0,748.0,130.0,
202409,NIEDERSACHSEN,8043.0,7949.0,3994.0,3967.0,81.0,,3945.0,5984.0,1280.0,3.0
202409,NORDRHEIN-WESTFALEN,13163.0,13053.0,5845.0,5838.0,232.0,,7468.0,15104.0,3285.0,6.0
202409,RHEINLAND-PFALZ,2474.0,2444.0,1172.0,1171.0,52.0,,1439.0,2820.0,527.0,1.0
202409,SAARLAND,784.0,777.0,221.0,221.0,12.0,,314.0,777.0,132.0,
202409,SACHSEN,2502.0,2478.0,1005.0,1002.0,61.0,,844.0,2457.0,364.0,1.0
202409,SACHSEN-ANHALT,1377.0,1361.0,539.0,537.0,13.0,,302.0,1236.0,138.0,
202409,SCHLESWIG-HOLSTEIN,1526.0,1517.0,894.0,890.0,33.0,,1002.0,1709.0,297.0,
202409,THÜRINGEN,1334.0,1325.0,524.0,524.0,16.0,,379.0,1241.0,187.0,
202409,SONSTIGE,13.0,13.0,19.0,19.0,,,18.0,16.0,2.0,
202409,DEUTSCHLAND,67009.0,66382.0,31115.0,30983.0,769.0,1.0,34479.0,75433.0,14936.0,42.0
202410,BADEN-WÜRTTEMBERG,8463.0,8393.0,5155.0,5133.0,92.0,,6370.0,13888.0,3920.0,1.0
202410,BAYERN,15557.0,15317.0,6954.0,6878.0,151.0,,7699.0,17940.0,3505.0,1.0
202410,BERLIN,1819.0,1806.0,450.0,450.0,15.0,,857.0,1989.0,441.0,2.0
202410,BRANDENBURG,1265.0,1256.0,563.0,563.0,24.0,,488.0,1516.0,295.0,
202410,BREMEN,312.0,311.0,265.0,265.0,9.0,,238.0,604.0,152.0,
202410,HAMBURG,1779.0,1771.0,1111.0,1110.0,10.0,,921.0,2961.0,550.0,3.0
202410,HESSEN,9234.0,9216.0,4119.0,4113.0,89.0,,3665.0,9101.0,2107.0,
202410,MECKLENBURG-VORPOMMERN,734.0,730.0,455.0,453.0,15.0,,196.0,840.0,154.0,
202410,NIEDERSACHSEN,10590.0,10498.0,4759.0,4755.0,118.0,,3666.0,6550.0,1525.0,2.0
202410,NORDRHEIN-WESTFALEN,14257.0,14188.0,7222.0,7211.0,322.0,,7338.0,17907.0,4424.0,3.0
202410,RHEINLAND-PFALZ,2848.0,2806.0,1462.0,1456.0,53.0,,1387.0,3429.0,771.0,
202410,SAARLAND,865.0,856.0,278.0,277.0,15.0,,285.0,899.0,157.0,2.0
202410,SACHSEN,2499.0,2490.0,1103.0,1103.0,50.0,,775.0,2726.0,436.0,2.0
202410,SACHSEN-ANHALT,1065.0,1048.0,548.0,547.0,14.0,,307.0,1413.0,276.0,
202410,SCHLESWIG-HOLSTEIN,1495.0,1491.0,1094.0,1072.0,37.0,,890.0,1781.0,382.0,1.0
202410,THÜRINGEN,1472.0,1462.0,614.0,612.0,25.0,,383.0,1412.0,231.0,
202410,SONSTIGE,10.0,10.0,20.0,20.0,,,26.0,53.0,11.0,
202410,DEUTSCHLAND,74264.0,73649.0,36172.0,36018.0,1039.0,,35491.0,85009.0,19337.0,17.0
202411,BADEN-WÜRTTEMBERG,8597.0,8527.0,4812.0,4771.0,95.0,,6361.0,15013.0,4009.0,1.0
202411,BAYERN,16223.0,15982.0,6748.0,6692.0,125.0,,7464.0,18326.0,3777.0,2.0
202411,BERLIN,1531.0,1522.0,548.0,548.0,16.0,,1090.0,2549.0,474.0,
202411,BRANDENBURG,1616.0,1601.0,630.0,627.0,19.0,,544.0,1760.0,319.0,
202411,BREMEN,414.0,414.0,265.0,264.0,10.0,,203.0,759.0,171.0,
202411,HAMBURG,1835.0,1831.0,1246.0,1246.0,9.0,,1125.0,4102.0,677.0,
202411,HESSEN,9963.0,9944.0,4494.0,4488.0,69.0,,3057.0,11772.0,2461.0,
202411,MECKLENBURG-VORPOMMERN,757.0,754.0,469.0,468.0,12.0,,240.0,840.0,153.0,
202411,NIEDERSACHSEN,9783.0,9698.0,4942.0,4931.0,107.0,,3899.0,7571.0,1576.0,11.0
202411,NORDRHEIN-WESTFALEN,15206.0,15136.0,7136.0,7122.0,267.0,,7341.0,19393.0,4644.0,4.0
202411,RHEINLAND-PFALZ,2891.0,2858.0,1353.0,1348.0,65.0,,1328.0,3478.0,742.0,1.0
202411,SAARLAND,966.0,959.0,278.0,278.0,11.0,,230.0,1031.0,157.0,
202411,SACHSEN,3025.0,3003.0,1216.0,1213.0,66.0,,672.0,2896.0,495.0,
202411,SACHSEN-ANHALT,1382.0,1373.0,617.0,617.0,16.0,,321.0,1373.0,243.0,
202411,SCHLESWIG-HOLSTEIN,1661.0,1647.0,1052.0,1048.0,33.0,,901.0,2214.0,454.0,
202411,THÜRINGEN,1481.0,1464.0,695.0,695.0,21.0,,371.0,1417.0,228.0,
202411,SONSTIGE,21.0,21.0,9.0,9.0,1.0,,20.0,60.0,24.0,
202411,DEUTSCHLAND,77352.0,76734.0,36510.0,36365.0,942.0,,35167.0,94554.0,20604.0,19.0
202412,BADEN-WÜRTTEMBERG,8153.0,8110.0,4339.0,4302.0,121.0,,5611.0,14105.0,3574.0,2.0
202412,BAYERN,14960.0,14786.0,5032.0,4995.0,139.0,,6586.0,17838.0,3614.0,
202412,BERLIN,1703.0,1696.0,656.0,656.0,19.0,,1159.0,3056.0,541.0,
202412,BRANDENBURG,1341.0,1330.0,597.0,594.0,18.0,,524.0,1729.0,335.0,
202412,BREMEN,334.0,333.0,156.0,155.0,6.0,,155.0,496.0,125.0,
202412,HAMBURG,2254.0,2251.0,696.0,695.0,9.0,,957.0,3170.0,579.0,
202412,HESSEN,7685.0,7663.0,3428.0,3422.0,58.0,,3014.0,9485.0,1989.0,
202412,MECKLENBURG-VORPOMMERN,807.0,804.0,411.0,409.0,13.0,,287.0,938.0,186.0,
202412,NIEDERSACHSEN,7470.0,7401.0,4891.0,4876.0,114.0,,3665.0,7249.0,1462.0,2.0
202412,NORDRHEIN-WESTFALEN,14200.0,14151.0,6096.0,6072.0,316.0,,7464.0,18566.0,4192.0,6.0
202412,RHEINLAND-PFALZ,2585.0,2554.0,1193.0,1191.0,43.0,,1344.0,3500.0,733.0,
202412,SAARLAND,846.0,841.0,234.0,233.0,115.0,,269.0,1041.0,169.0,
202412,SACHSEN,2746.0,2735.0,1230.0,1228.0,59.0,,740.0,3543.0,566.0,
202412,SACHSEN-ANHALT,1191.0,1185.0,533.0,532.0,27.0,,344.0,1277.0,252.0,
202412,SCHLESWIG-HOLSTEIN,1631.0,1623.0,823.0,822.0,34.0,,971.0,2131.0,539.0,
202412,THÜRINGEN,1411.0,1407.0,699.0,698.0,22.0,,451.0,1456.0,220.0,
202412,SONSTIGE,16.0,16.0,17.0,17.0,,,20.0,93.0,27.0,
202412,DEUTSCHLAND,69333.0,68886.0,31031.0,30897.0,1113.0,,33561.0,89673.0,19103.0,10.0
202501,BADEN-WÜRTTEMBERG,7135.0,7071.0,4528.0,4510.0,94.0,,5265.0,11395.0,3055.0,1.0
202501,BAYERN,12419.0,12230.0,5957.0,5897.0,88.0,,6848.0,15988.0,3315.0,1.0
202501,BERLIN,1471.0,1459.0,664.0,663.0,12.0,,882.0,2320.0,529.0,
202501,BRANDENBURG,1105.0,1091.0,621.0,617.0,9.0,,529.0,1434.0,274.0,
202501,BREMEN,289.0,287.0,225.0,225.0,3.0,,244.0,555.0,161.0,
202501,HAMBURG,1453.0,1443.0,767.0,766.0,6.0,,926.0,2416.0,587.0,
202501,HESSEN,6414.0,6380.0,3655.0,3645.0,54.0,,3308.0,8350.0,1834.0,
202501,MECKLENBURG-VORPOMMERN,731.0,728.0,445.0,443.0,7.0,,259.0,677.0,114.0,
202501,NIEDERSACHSEN,7795.0,7686.0,4338.0,4318.0,116.0,,4560.0,6130.0,1471.0,1.0
202501,NORDRHEIN-WESTFALEN,14208.0,14114.0,6907.0,6896.0,301.0,,7481.0,17646.0,4246.0,1.0
202501,RHEINLAND-PFALZ,2433.0,2395.0,1325.0,1323.0,47.0,,1435.0,2889.0,648.0,
202501,SAARLAND,784.0,782.0,230.0,225.0,31.0,,267.0,816.0,155.0,
202501,SACHSEN,2207.0,2189.0,1142.0,1135.0,36.0,,724.0,2432.0,416.0,
202501,SACHSEN-ANHALT,987.0,970.0,541.0,539.0,14.0,,318.0,923.0,173.0,1.0
202501,SCHLESWIG-HOLSTEIN,1603.0,1591.0,1035.0,1034.0,26.0,,987.0,1829.0,501.0,
202501,THÜRINGEN,1305.0,1296.0,563.0,559.0,15.0,,441.0,1143.0,222.0,
202501,SONSTIGE,19.0,19.0,13.0,13.0,,,24.0,21.0,11.0,
202501,DEUTSCHLAND,62358.0,61731.0,32956.0,32808.0,859.0,,34498.0,76964.0,17712.0,5.0
202502,BADEN-WÜRTTEMBERG,6787.0,6733.0,4522.0,4497.0,62.0,,5968.0,12568.0,3981.0,2.0
202502,BAYERN,12185.0,12012.0,6070.0,6011.0,93.0,,7524.0,16223.0,3918.0,
202502,BERLIN,973.0,966.0,479.0,478.0,11.0,,863.0,1662.0,435.0,
202502,BRANDENBURG,1022.0,1007.0,574.0,571.0,18.0,,502.0,1260.0,253.0,
202502,BREMEN,257.0,257.0,260.0,260.0,3.0,,262.0,497.0,180.0,
202502,HAMBURG,1456.0,1450.0,814.0,814.0,8.0,,778.0,2328.0,574.0,
202502,HESSEN,6976.0,6955.0,3401.0,3393.0,56.0,,4047.0,9969.0,1965.0,1.0
202502,MECKLENBURG-VORPOMMERN,556.0,552.0,398.0,397.0,4.0,,237.0,689.0,125.0,
202502,NIEDERSACHSEN,6671.0,6605.0,4557.0,4532.0,86.0,,4849.0,6188.0,1841.0,
202502,NORDRHEIN-WESTFALEN,11744.0,11647.0,6363.0,6339.0,284.0,,6913.0,16216.0,4012.0,
202502,RHEINLAND-PFALZ,2254.0,2229.0,1179.0,1172.0,38.0,,1363.0,2942.0,739.0,
202502,SAARLAND,602.0,597.0,321.0,320.0,11.0,,266.0,848.0,179.0,1.0
202502,SACHSEN,1857.0,1839.0,1025.0,1023.0,41.0,,675.0,2175.0,401.0,
202502,SACHSEN-ANHALT,1099.0,1087.0,543.0,539.0,14.0,,310.0,1147.0,183.0,
202502,SCHLESWIG-HOLSTEIN,1284.0,1271.0,982.0,977.0,23.0,,967.0,1769.0,520.0,
202502,THÜRINGEN,1180.0,1170.0,541.0,540.0,15.0,,404.0,1160.0,199.0,
202502,SONSTIGE,8.0,8.0,87.0,87.0,,,21.0,46.0,29.0,
202502,DEUTSCHLAND,56911.0,56385.0,32116.0,31950.0,767.0,,35949.0,77687.0,19534.0,4.0
202503,BADEN-WÜRTTEMBERG,7605.0,7544.0,5602.0,5562.0,113.0,,7231.0,15535.0,4750.0,
202503,BAYERN,16632.0,16468.0,7600.0,7529.0,186.0,1.0,8110.0,22364.0,4957.0,2.0
202503,BERLIN,1158.0,1142.0,474.0,472.0,17.0,,1057.0,2175.0,517.0,
202503,BRANDENBURG,1462.0,1450.0,721.0,716.0,71.0,,693.0,1855.0,408.0,
202503,BREMEN,270.0,266.0,287.0,286.0,4.0,,271.0,591.0,208.0,
202503,HAMBURG,3267.0,3263.0,1455.0,1454.0,30.0,,899.0,3465.0,673.0,
202503,HESSEN,8069.0,8038.0,3459.0,3445.0,95.0,,4211.0,11505.0,2646.0,1.0
202503,MECKLENBURG-VORPOMMERN,729.0,720.0,528.0,522.0,13.0,,294.0,962.0,195.0,
202503,NIEDERSACHSEN,7812.0,7741.0,4739.0,4705.0,109.0,,5464.0,8801.0,2908.0,1.0
202503,NORDRHEIN-WESTFALEN,13083.0,12991.0,7403.0,7381.0,328.0,,8785.0,20255.0,5843.0,2.0
202503,RHEINLAND-PFALZ,2644.0,2598.0,1434.0,1427.0,62.0,,1747.0,3860.0,1187.0,
202503,SAARLAND,742.0,738.0,296.0,292.0,41.0,,319.0,1185.0,320.0,
202503,SACHSEN,2496.0,2432.0,1344.0,1332.0,91.0,,1181.0,3422.0,643.0,
202503,SACHSEN-ANHALT,1096.0,1085.0,669.0,667.0,25.0,,574.0,1506.0,287.0,
202503,SCHLESWIG-HOLSTEIN,1712.0,1703.0,1167.0,1159.0,37.0,,1214.0,2223.0,668.0,1.0
202503,THÜRINGEN,1619.0,1596.0,708.0,703.0,29.0,,452.0,1673.0,327.0,
202503,SONSTIGE,18.0,18.0,4.0,4.0,,,19.0,36.0,16.0,
202503,DEUTSCHLAND,70414.0,69793.0,37890.0,37656.0,1251.0,1.0,42521.0,101413.0,26553.0,7.0
202504,BADEN-WÜRTTEMBERG,6917.0,6855.0,5479.0,5457.0,126.0,2.0,6968.0,14058.0,4399.0,4.0
202504,BAYERN,16783.0,16591.0,7591.0,7491.0,133.0,,9692.0,21252.0,4517.0,8.0
202504,BERLIN,1443.0,1433.0,606.0,604.0,36.0,,1144.0,2348.0,612.0,2.0
202504,BRANDENBURG,974.0,960.0,694.0,692.0,15.0,,680.0,1575.0,330.0,
202504,BREMEN,271.0,267.0,203.0,202.0,3.0,,211.0,471.0,136.0,
202504,HAMBURG,2397.0,2396.0,1486.0,1482.0,19.0,,958.0,3378.0,1058.0,
202504,HESSEN,8092.0,8067.0,3919.0,3911.0,90.0,,4708.0,11201.0,2643.0,2.0
202504,MECKLENBURG-VORPOMMERN,686.0,683.0,467.0,462.0,6.0,,303.0,842.0,179.0,
202504,NIEDERSACHSEN,7352.0,7260.0,4441.0,4406.0,104.0,,5878.0,7890.0,2921.0,4.0
202504,NORDRHEIN-WESTFALEN,12119.0,12062.0,7046.0,7019.0,303.0,,9304.0,16719.0,4695.0,4.0
202504,RHEINLAND-PFALZ,2469.0,2434.0,1459.0,1448.0,61.0,,1753.0,3433.0,887.0,
202504,SAARLAND,746.0,745.0,338.0,336.0,9.0,,371.0,1036.0,226.0,
202504,SACHSEN,2414.0,2392.0,1343.0,1338.0,43.0,,1050.0,2690.0,599.0,
202504,SACHSEN-ANHALT,1346.0,1330.0,664.0,658.0,15.0,,722.0,1398.0,267.0,
202504,SCHLESWIG-HOLSTEIN,1459.0,1450.0,1197.0,1182.0,35.0,,1284.0,1948.0,514.0,
202504,THÜRINGEN,1332.0,1312.0,708.0,698.0,10.0,,480.0,1408.0,301.0,
202504,SONSTIGE,14.0,14.0,8.0,8.0,,,29.0,49.0,33.0,
202504,DEUTSCHLAND,66814.0,66251.0,37649.0,37394.0,1008.0,2.0,45535.0,91696.0,24317.0,24.0
